Unnamed: 0,Linkedin_name,longitude,latitude,name,foundingYear,firm_type,sector,staffCount,staffCountRange,country,headquarter,orgtype,Biomass_degree_centrality,Biofuels_degree_centrality,Biogas_degree_centrality,Wind_degree_centrality,Offshore_Wind_degree_centrality,Solar_degree_centrality,Concentrated_Solar_degree_centrality,Waste_to_Heat_degree_centrality,Direct_Air_Capture_degree_centrality,Carbon_Capture_And_Storage_degree_centrality,Biochar_degree_centrality,Carbon_Direct_Removal_degree_centrality,BECCS_degree_centrality,Hydrogen_degree_centrality,Nuclear_Energy_degree_centrality,Nuclear_Fusion_degree_centrality,Hydro_Energy_degree_centrality,Geothermal_degree_centrality,Battery_degree_centrality,Electric_Vehicles_degree_centrality,Sustainable_Aviation_Fuels_degree_centrality,E_Fuels_degree_centrality,Marine_Energy_degree_centrality,Heat_Pumps_degree_centrality,Railway_degree_centrality,Electric_Shipping_degree_centrality,Electric_Aviation_degree_centrality,Fuel_Cell_Aviation_degree_centrality
80756,marathon-petroleum-company,41.0365,-83.6502,Marathon Petroleum Corporation,1887.0,Manufacturer,Oil,13141.0,{'start': 10001},US,1.0,Oil and gas firms,,0.0013847675568743,0.0002916727431821,5.507517761744782e-05,,,,,,0.0031332453825857,,,,0.0006421723774138,,,,,,,0.0026624068157614,,,,,,,
80757,ecpgp,40.7222,-74.3584,ECP (Energy Capital Partners),2005.0,Venture Capital,"Solar, Wind, Carbon Capture And Storage, Other Energy Storage, Energy General",81.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,0.0001978239366963,,0.0002753758880872,,0.0004862499324652,,,,,0.0015544041450777,,,9.173891105912572e-05,,,0.0002428953121204,,0.0007538004104024,,0.0005324813631522,,,,,,,
80760,rev-group-inc,43.0311,-88.1145,"REV Group, Inc",,Manufacturer,"Automotive, Other Transport",2137.0,"{'start': 5001, 'end': 10000}",US,1.0,Other industry,,,,,,,,,,,,,,0.0001834778221182,,,,,4.187780057791365e-05,0.0008480565371024,,,,,,,,0.0007160759040458
80761,ggv-capital,37.4235,-122.221,GGV Capital,2000.0,Venture Capital,Other Sectors,435.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
80762,goodyear,41.059,-81.4762,The Goodyear Tire & Rubber Company,1898.0,Manufacturer,"Automotive, Aviation, Chemical Industry, Other Manufacturing",22873.0,{'start': 10001},US,1.0,Other industry,,,0.0005833454863642,,,0.0003781943919174,,,,0.00032981530343,,0.0009013068949977,,0.0003210861887069,,,,,0.0004187780057791,0.0012720848056537,,,,,,,,
80767,leonardodrs,38.8529,-77.0486,Leonardo DRS,1969.0,Manufacturer,"Military, Aviation",5261.0,"{'start': 5001, 'end': 10000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,8.37556011558273e-05,,,,,,,0.0002015722636565,,
80771,CORE-Cooperative,39.4369,-104.96,CORE Electric Cooperative,1938.0,Utility,Electricity-grid,155.0,"{'start': 201, 'end': 500}",US,1.0,Utilities,,,,5.507517761744782e-05,,2.7013885136960397e-05,,,,,,,,,,,,,4.187780057791365e-05,7.06713780918728e-05,,,,,,,,
80775,247solar,38.9946,-77.3293,"247Solar, Inc",2001.0,"Manufacturer, Project Developer","Solar, Other Energy Storage",8.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,5.507517761744782e-05,,0.0001350694256848,0.0030150753768844,0.0002603488674824,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
80778,7x-energy-inc.,30.2711,-97.7437,"7X Energy, Inc.",2016.0,"Project Developer, Manufacturer",Solar,2.0,"{'start': 0, 'end': 1}",US,1.0,Green industry,,,,,,0.0001350694256848,,,,,,,,,,,,,,,,,,,,,,
80780,trilliant,35.8317,-78.7685,Trilliant ,2004.0,Service Provider,"Electricity-grid, Other ICT",378.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80785,habersham-emc,34.6126,-83.5249,Habersham EMC,1938.0,Utility,Electricity-grid,71.0,"{'start': 51, 'end': 200}",US,1.0,Utilities,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
80790,northern-trust,41.8455,-87.6307,Northern Trust Corporation,1889.0,Bank,Other Sectors,26556.0,{'start': 10001},US,1.0,Banks,,,,,,,,,,,,0.0022532672374943,,,,,,,,,,,,,,,,
80791,winthrop-&amp;-weinstine,44.9773,-93.2655,"Winthrop & Weinstine, P.A.",1979.0,Other (Law Firm),Other Sectors,299.0,"{'start': 201, 'end': 500}",US,1.0,Other,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
80794,9769,41.0628,-81.4722,Babcock & Wilcox,1867.0,"Manufacturer, Service Provider","Energy General, Solar, Carbon Capture And Storage, Hydrogen, Other Fossil Energy, Other Renewables",2638.0,"{'start': 1001, 'end': 5000}",US,1.0,Green industry,0.000228832951945,0.0001978239366963,,,,2.7013885136960397e-05,,0.0005206977349648,,0.0004947229551451,,,,9.173891105912572e-05,,,,,,,,,,,,,,
80795,anzupartners,38.9001,-77.0317,Anzu Partners,2014.0,Venture Capital,Other Sectors,79.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,0.0002730748225013,0.0027220570375643,0.0002120141342756,,,,,,,,
80796,165918,32.7102,-117.157,Sempra,,Utility,"Electricity-grid, Gas, Energy General, Other Renewables",2478.0,{'start': 10001},US,1.0,Oil and gas firms,,,,0.0001101503552348,,2.7013885136960397e-05,,,,0.000164907651715,,,,4.5869455529562866e-05,,,,,,,,,,,,,,
80797,coastal-enterprises,43.9147,-69.9649,"CEI (Coastal Enterprises, Inc.)",1977.0,"Non Governmental Organization, Other Financing Organization, Venture Capital, Consulting, Project Developer","Other Sectors, Agriculture",106.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,,,,,0.0001080555405478,,,,,0.0062176165803108,,,,,,,,,,,,,,,,,
80802,seatrec,33.2,-117.243,SEATREC,2012.0,"Manufacturer, Research Institute","Marine Energy, Other Energy Storage, Other Renewables",14.0,"{'start': 2, 'end': 10}",US,1.0,Research organizations,,,,,,,,,,,,,,,,,,,,,,,0.0017853954650955,,,,,
80804,ameresco,42.2773,-71.4166,Ameresco,2000.0,"Project Developer, Service Provider","Energy General, Solar, Other Energy Storage",1155.0,"{'start': 1001, 'end': 5000}",US,1.0,Green industry,,,0.0018958728306839,0.0002753758880872,,0.0025122913177373,,0.0007810466024472,,0.0018139841688654,,,,0.0014219531214164,,,,0.0002730748225013,0.0029314460404539,0.0009540636042402,,,,0.0020725388601036,,,0.0009203865623561,
80805,turlockid,37.5002,-120.845,Turlock Irrigation District,1887.0,Utility,"Other Sectors, Electricity-grid",240.0,"{'start': 201, 'end': 500}",US,1.0,Utilities,,,,,,0.0001890971959587,,,,,,,,,,,0.0004857906242409,,0.0002093890028895,,,,,,,,,
80806,trico-electric-cooperative,32.4256,-111.151,Trico Electric Cooperative,1945.0,Utility,Electricity-grid,96.0,"{'start': 51, 'end': 200}",US,1.0,Utilities,,,,0.0004406014209395,,0.0003241666216435,,,,,,,,,,,,,0.0005444114075128,,,,,,,,,
80809,duane-morris-llp,39.9522,-75.1695,Duane Morris LLP,1904.0,Service Provider,Other Sectors,1793.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,5.507517761744782e-05,0.0001145869141744,,,,,,,,,,,,,,,,,,,,,,,
80811,bay-electric-co.-inc.,36.9893,-76.4243,"Bay Electric Co., Inc.",1964.0,"Manufacturer, Project Developer, Service Provider","Solar, Electric Vehicles, Other Construction, Electricity-grid, Battery",48.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,0.0001060070671378,,,,,,,,
80813,bioenergydevco,38.9785,-76.4901,Bioenergy Devco,,"Project Developer, Service Provider","Biogas, Biofuels",60.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,0.0004576659038901,0.0001978239366963,0.00408341840455,,,,,,,,,,,,,,,,,,,,,,,,,
80814,helmerich-&amp;-payne,36.1412,-95.9879,Helmerich & Payne,,Manufacturer,Oil,3821.0,"{'start': 5001, 'end': 10000}",US,1.0,Oil and gas firms,,,,,,,,,,,,,,,,,,0.0005461496450027,,,,,,,,,,
80822,wildcatbattery,32.8901,-117.182,Wildcat Discovery Technologies,2006.0,"Research Institute, Manufacturer","Battery, Electric Vehicles, Military, Other Sectors, Carbon Capture And Storage",96.0,"{'start': 51, 'end': 200}",US,1.0,Research organizations,,,,,,,,,,0.0016490765171503,,,,0.0004586945552956,,,,,0.0007956782109803,3.53356890459364e-05,,,,,,,,
80826,maymobility,42.2682,-83.7312,May Mobility,2017.0,"Manufacturer, Service Provider","Automotive, Other Transport",291.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0002826855123674,,,,,,,,
80827,fmpa,28.5421,-81.379,Florida Municipal Power Agency,1978.0,Utility,Electricity-grid,73.0,"{'start': 51, 'end': 200}",US,1.0,Utilities,,,,,,0.0003511805067804,,,,,,,,,,,,,,,,,,,,,,
80830,apx-inc,40.7541,-73.9933,"APX, Inc",1996.0,Service Provider,"Carbon Offsets, Other Sectors",62.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,0.0001978239366963,,,,,,,,,,,,4.5869455529562866e-05,,,,,,,,,,,,,,
80831,blank-rome-llp,39.9527,-75.1635,Blank Rome LLP,1946.0,Service Provider (specifically Law Firm / Legal Services),Other Sectors,1441.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,,,,,,,,,9.173891105912572e-05,,,,,8.37556011558273e-05,,,,,,,0.0002015722636565,,
80833,u-s--venture-inc-,44.2614,-88.407,"U.S. Venture, Inc.",1951.0,"Manufacturer, Service Provider","Biofuels, Oil, Automotive, Other Transport, Other Sectors",1034.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80836,jones-day,29.5357,-95.1175,Jones Day,1893.0,Consulting,Other Sectors,5613.0,"{'start': 5001, 'end': 10000}",US,1.0,Other,,,,,,,,,,,,,,0.0008256501995321,,,,,,0.0006360424028268,,,,,,,,
80839,73349,39.9495,-75.1673,Customized Energy Solutions,1998.0,"Consulting, Service Provider","Electricity-grid, Other Energy Storage, Gas, Other Renewables",297.0,"{'start': 201, 'end': 500}",US,1.0,Green services,,,,,,0.0002161110810956,,,,,,,,,,,,,0.0002093890028895,,,,,,,,,
80844,wireless-advanced-vehicle-electrification-inc-,40.7596,-111.887,WAVE,2011.0,Manufacturer,Electric Vehicles,39.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,0.0001413427561837,,,,,,,,
80847,westwaterresources,39.5905,-104.831,Westwater Resources,1977.0,"Manufacturer, Mining","Battery, Other Manufacturing, Electric Vehicles, Raw Materials",23.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0001675112023116,3.53356890459364e-05,,,,,,,,
80851,socotec-usa,40.7554,-73.9852,SOCOTEC USA,,Service Provider,"Built Environment, Other Construction",176.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80853,endeavorglobal,40.7078,-74.009,Endeavor,,"Accelerator/Incubator, Venture Capital",Other Sectors,1467.0,"{'start': 201, 'end': 500}",US,1.0,Incubators/Accelerators,,,,,,,,,,,,,,,,,,,0.0001675112023116,0.0001766784452296,,,,,,,,
80858,cadenzainnovation,41.3838,-73.5318,"Cadenza Innovation, Inc. ",2012.0,Manufacturer,Battery,31.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0008794338121361,,,,,,,,,
80859,inovateus-solar,40.9678,-80.519,Inovateus Solar,2008.0,"Manufacturer, Service Provider, Project Developer","Solar, Other Energy Storage",52.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,0.0008644443243827,,,,,,,,,,,,,,,,,,,,,,
80860,gti-energy,42.0202,-87.9209,GTI Energy,1941.0,"Research Institute, Service Provider","Gas, Other Renewables, Biomass, Other Sectors",416.0,"{'start': 201, 'end': 500}",US,1.0,Research organizations,0.0016018306636155,0.0019782393669634,0.0011666909727285,0.0003304510657046,,0.0002161110810956,0.0020100502512562,0.0002603488674824,0.0017605633802816,0.0036279683377308,0.0010362694300518,0.0009013068949977,0.0037243947858473,0.006605201596257,0.002426006792819,,0.0007286859363614,0.0005461496450027,4.187780057791365e-05,7.06713780918728e-05,0.001863684771033,0.0003828483920367,0.0001785395465095,0.0026646928201332,0.0011904761904761,0.0002015722636565,0.000460193281178,0.0064446831364124
80862,tucson-electric-power,32.221,-110.97,Tucson Electric Power,1892.0,Utility,"Solar, Wind, Electricity-grid, Electric Vehicles",1206.0,"{'start': 1001, 'end': 5000}",US,1.0,Utilities,,,,0.0001101503552348,,0.0001350694256848,,,,,,,,0.0001376083665886,,,,,0.0001675112023116,0.0006360424028268,,,,,,,,
80866,advent-international,42.3472,-71.0825,Advent International,1984.0,Venture Capital,Other Sectors,990.0,"{'start': 201, 'end': 500}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80872,wearehii,36.9759,-76.4329,HII,,"Manufacturer, Service Provider","Nuclear Energy, Shipping, Military",5452.0,{'start': 10001},US,1.0,Green industry,,,,,,,,,,,,,,,0.0014556040756914,,,,,,,,,,,,,
80873,64184,32.2999,-90.183,Mississippi Development Authority,1936.0,Governmental Organization,Other Sectors,228.0,"{'start': 201, 'end': 500}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80874,knouse-foods,40.0231,-77.2299,Knouse Foods,1949.0,Manufacturer,Other Manufacturing,310.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
80876,sun-chemical,40.8754,-74.4261,Sun Chemical,,Manufacturer,"Chemical Industry, Other Manufacturing",5326.0,{'start': 10001},US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80878,kiewit,41.2659,-95.9365,Kiewit,1884.0,"Service Provider, Manufacturer, Mining","Other Construction, Oil, Gas, Other Energy Storage, Other Transport",19260.0,{'start': 10001},US,1.0,Oil and gas firms,0.0004576659038901,0.0003956478733926,0.0013125273443196,0.0004406014209395,0.000572934570872,0.0004322221621913,,,0.0026408450704225,0.0041226912928759,,,0.0037243947858473,0.000412825099766,,,0.0029147437454457,,0.0010469450144478,0.0001766784452296,,,,,0.0014880952380952,,,
80879,the-lubrizol-corporation,41.6132,-81.4788,The Lubrizol Corporation,1928.0,Manufacturer,Chemical Industry,5968.0,"{'start': 5001, 'end': 10000}",US,1.0,Other industry,0.000228832951945,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,0.0003180212014134,,,,,,,,
80883,frito-lay,33.0781,-96.8245,Frito-Lay,,Manufacturer,Other Manufacturing,8868.0,{'start': 10001},US,1.0,Other industry,,,,,,0.0001080555405478,,,,,,,,,,,,,0.0001256334017337,0.0003180212014134,,,,,,0.000403144527313,,
80884,defense-logistics-agency,38.7181,-77.1622,Defense Logistics Agency,1961.0,Governmental Organization,"Military, Energy General, Other Sectors",8451.0,{'start': 10001},US,1.0,Governmental organizations,,,,,,8.104165541088119e-05,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
80885,madison-metropolitan-sewerage-district,43.0329,-89.3584,Madison Metropolitan Sewerage District,1930.0,"Governmental Organization, Utility

The Madison Metropolitan Sewerage District appears to function as a municipality-operated organization (suggesting government affiliation) with a focus on environmental protection, public health, and resource management related to wastewater treatment, which also characterizes it as a utility.",Other Sectors,87.0,"{'start': 51, 'end': 200}",US,1.0,Governmental organizations,,,,,,,,,,,,0.0004506534474988,,,,,,,,,,,,,,,,
80886,enhanced-capital,40.758,-73.9714,Enhanced Capital,1999.0,Other Financing Organization,"Other Sectors, Solar",44.0,"{'start': 11, 'end': 50}",US,1.0,Other Finance,,,,,,0.0001890971959587,,,,,,,,,,,,,0.0002093890028895,,,,,,,,,
80891,watt-fuel-cell-corp,40.147,-79.5294,Watt Fuel Cell Corp.,2010.0,Manufacturer,"Hydrogen, Other Energy Storage, Gas",25.0,"{'start': 11, 'end': 50}",US,1.0,Oil and gas firms,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80892,georgia-pacific-llc,33.7574,-84.3871,Georgia-Pacific LLC,1927.0,Manufacturer,Other Manufacturing,15798.0,{'start': 10001},US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
80895,energy-foundry,41.9694,-87.6737,Energy Foundry,2012.0,Venture Capital,"Energy General, Other Sectors",12.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,0.0003511805067804,,,,,,,,,,,,,0.0004187780057791,,,,,,,,,
80896,railroad-commission-of-texas,30.2711,-97.7437,Railroad Commission of Texas,1891.0,Governmental Organization,"Oil, Gas, Coal",706.0,"{'start': 501, 'end': 1000}",US,1.0,Governmental organizations,,,,,,,,,,0.0004947229551451,,,,,,,,,,,,,,,,,,
80899,6416879,37.4969,-122.333,Booster,2014.0,"Service Provider, Manufacturer",Other Transport,228.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,0.0003956478733926,,,,,,,,,,,,,,,,,,,,,,,,,,
80900,hyliion,30.5015,-97.801,Hyliion,2015.0,Manufacturer,"Electric Vehicles, Other Transport",229.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,0.0003956478733926,0.000145836371591,,,,,,,,,,,0.0001376083665886,,,,,,0.0010247349823321,0.0002662406815761,,,,,,,0.0003580379520229
80903,embarktrucks,37.7652,-122.412,Embark Trucks,2016.0,Manufacturer,Automotive,304.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0001060070671378,,,,,,,,
80905,61886,37.7947,-122.4,"3Degrees Group, Inc.",2007.0,Service Provider,"Carbon Offsets, Renewable Energy Certificates (RECs), Solar, Energy and Climate Consulting, Renewable Natural Gas, Other Transport",303.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,,0.0005833454863642,0.0003855262433221,,0.0004052082770544,,,,0.000164907651715,,0.0009013068949977,,,,,,,,3.53356890459364e-05,,,,,,,,
80912,kickstartfund,40.6135,-111.826,Kickstart Fund,2008.0,Venture Capital,Other Sectors,36.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,0.0001620833108217,,,,,,,,,,,,,,,,,,,,,,
80913,quanta-services,29.7373,-95.4613,"Quanta Services, Inc.",2002.0,Service Provider,"Electricity-grid, Renewable Energy General, Oil, Gas, Other Construction, Other Sectors",1602.0,{'start': 10001},US,1.0,Service sector,,,,0.0003855262433221,,0.0002431249662326,,,,,,,,,,,,,0.0003769002052012,3.53356890459364e-05,,,,,,,,
80915,ideanomicshq,40.7127,-74.006,Ideanomics,2004.0,"Manufacturer, Service Provider","Electric Vehicles, Other Energy Storage",96.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,0.0002916727431821,,,2.7013885136960397e-05,,,,,,,,0.0005045640108251,,,,0.0005461496450027,0.0007119226098245,0.0015901060070671,,,,,,0.0014110058455956,0.0032213529682466,0.0007160759040458
80917,550836,40.1784,-75.1285,C&D Technologies,1906.0,Manufacturer,"Battery, Other Energy Storage",1774.0,"{'start': 1001, 'end': 5000}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80920,intertrust,37.4533,-121.925,Intertrust,1990.0,"Service Provider, Accelerator/Incubator","Software, Other ICT",201.0,"{'start': 51, 'end': 200}",US,1.0,Incubators/Accelerators,,,,0.0001101503552348,,2.7013885136960397e-05,,,,,,0.0004506534474988,,,,,,,8.37556011558273e-05,0.0001060070671378,,,,0.0002960769800148,,,,
80925,tropos,37.1246,-121.646,"Tropos Technologies, Inc.",2008.0,Manufacturer,"Electric Vehicles, Other Manufacturing",15.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0001675112023116,0.0003886925795053,,,,,,,,
80928,energy-impact-partners,40.7127,-74.006,Energy Impact Partners,2015.0,Venture Capital,"Other Sectors, Energy General",109.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,0.0001978239366963,0.0014583637159107,0.0003304510657046,,0.0007563887838348,,0.0002603488674824,,0.0052770448548812,,0.0036052275799909,,0.0030273840649511,,0.00278940027894,,,0.0032245906444993,0.0012720848056537,0.0005324813631522,,,0.001480384900074,,,,0.0010741138560687
80933,ascentsolar,39.9209,-104.985,"Ascent Solar Technologies, Inc.",2005.0,Manufacturer,"Solar, Other Manufacturing, Military",98.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,0.0001080555405478,,,,,,,,,,,,,,,,,,,,,,
80935,aclara,38.7007,-90.4452,Aclara,,"Manufacturer, Service Provider","Electricity-grid, Software, Other ICT",924.0,"{'start': 501, 'end': 1000}",US,1.0,Other industry,,,,,,0.0003511805067804,,,,,,,,,,,,,,,,,,,,,,
80936,ap-alternatives,41.4378,-84.2574,APA Solar Racking,2008.0,Manufacturer,Solar,57.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,0.0004862499324652,,,,,,,,,,,,,,,,,,,,,,
80937,aristeo-construction,42.3777,-83.3727,Aristeo Construction,1977.0,Service Provider,Other Construction,208.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
80938,transloc,35.8752,-78.8407,TransLoc,2004.0,Service Provider,"Other Transport, Software",101.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
80939,mayfield-fund,39.7837,-100.446,Mayfield Fund,1969.0,Venture Capital,Other Sectors,63.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,0.000145836371591,5.507517761744782e-05,,,,,,,,,,,,,,,0.0003350224046233,0.0002120141342756,,,,,,,,
80944,bigbelly-solar,42.302,-71.2172,Bigbelly,2003.0,"Manufacturer, Service Provider",Other Sectors,63.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,0.0001620833108217,,,,,,,,,,,,,,,,,,,,,,
80953,pfister-energy,40.9364,-74.1655,Pfister Energy,2005.0,"Manufacturer, Project Developer","Solar, Wind, Geothermal, Battery, Other Renewables",51.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,0.0003511805067804,,,,,,,,,,,,,,,,,,,,,,
80954,tighe-&amp;-bond,42.1435,-72.731,Tighe & Bond,1911.0,Consulting,"Other Construction, Other Sectors",483.0,"{'start': 201, 'end': 500}",US,1.0,Other,,,,,,0.0001080555405478,,,,,,,,,,,,,8.37556011558273e-05,7.06713780918728e-05,,,,,,,,
80956,voya-investment-management,40.7544,-73.9761,Voya Investment Management,1973.0,Other Financing Organization,Other Sectors,1198.0,"{'start': 1001, 'end': 5000}",US,1.0,Other Finance,,0.000593471810089,,,,0.0002971527365065,,,,,,,,,,,,,0.000460655806357,,,,,,,,,
80958,trinityrail,32.99,-96.8287,TrinityRail,,"Manufacturer, Service Provider","Railway, Other Manufacturing",190.0,"{'start': 5001, 'end': 10000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,0.000297619047619,,,
80962,emerson,38.6826,-90.2267,Emerson,,Manufacturer,"Other ICT, Software, Other Sectors",37319.0,{'start': 10001},US,1.0,Other industry,0.0025171624713958,0.0007912957467853,0.0014583637159107,0.0013768794404361,0.0025209121118368,0.0002431249662326,,0.0052069773496485,,0.0028034300791556,,,,0.0063758543186092,,,,0.0002730748225013,0.000460655806357,0.0002120141342756,,,0.0017853954650955,0.0016284233900814,,,,
80963,blackrock,40.7545,-74.0001,BlackRock,1988.0,Other Financing Organization,Other Sectors,25348.0,{'start': 10001},US,1.0,Other Finance,,,0.0016042000875018,0.0023682326375502,0.0013750429700928,0.0012696526014371,,,0.0123239436619718,0.0009894459102902,0.0010362694300518,0.0036052275799909,,0.0011926058437686,,,0.0002428953121204,0.0002730748225013,0.0031408350433435,0.0011660777385159,0.0039936102236421,0.0007656967840735,,0.0011843079200592,0.000595238095238,0.000403144527313,0.0009203865623561,
80965,3922,42.3193,-85.1824,Kellogg Company,1906.0,Manufacturer,Other Manufacturing,19405.0,{'start': 10001},US,1.0,Other industry,,,,,,8.104165541088119e-05,,,,,,,,,,,,,,,,,,,,,,
80966,flux-power,33.1369,-117.245,Flux Power,2009.0,Manufacturer,Battery,100.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0002512668034674,,,,,,,,,
80968,nextview-ventures,42.3505,-71.0591,NextView Ventures,2010.0,Venture Capital,Other Sectors,12.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,0.0002512668034674,,,,,,,,,
80971,mckinstry,47.5569,-122.332,McKinstry,1960.0,"Service Provider, Project Developer","Energy General, Built Environment",1825.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,0.0013125273443196,5.507517761744782e-05,,0.0004322221621913,,0.0005206977349648,,,,,,,,,,,0.0002931446040453,0.0002120141342756,,,,0.0011843079200592,,,,
80976,njeda,40.2207,-74.7673,New Jersey Economic Development Authority (NJEDA),1974.0,Governmental Organization,Other Sectors,383.0,"{'start': 201, 'end': 500}",US,1.0,Governmental organizations,,,,0.0016522553285234,0.003437607425232,,,,,,,,,,,,,,0.0001675112023116,0.0003886925795053,,,,,,,,
80977,oshkosh-corporation,44.0384,-88.5762,Oshkosh Corporation,1917.0,Manufacturer,"Automotive, Aviation, Other Sectors",7681.0,{'start': 10001},US,1.0,Other industry,,,,0.0001652255328523,,,,,,,,,,0.0013302142103573,,,,,0.0001675112023116,0.000530035335689,,,,,,,,
80979,worldenergyllc,42.3561,-71.0539,"World Energy, LLC",1998.0,Service Provider,"Energy General, Sustainable Aviation Fuels",127.0,"{'start': 201, 'end': 500}",US,1.0,Green services,,0.001186943620178,,0.0001101503552348,,,,,,,,,,0.001467822576946,,,,,,,0.0330138445154419,,,,,0.0012094335819391,,0.0085929108485499
80983,apache-corporation,29.7589,-95.3677,Apache Corporation,1954.0,Mining,"Gas, Oil",2733.0,"{'start': 1001, 'end': 5000}",US,1.0,Mining industry,,,,,,,,,,0.000164907651715,,,,,,,,,,,,,,,,,,
80985,pear-vc,37.4473,-122.173,Pear VC,2013.0,Venture Capital,Other Sectors,99.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,0.0001080555405478,,,,,,,,,,,,,,,,,,,,,,
80989,harman-international,41.0504,-73.5389,HARMAN International,1980.0,"Manufacturer, Service Provider","Automotive, Computer and Electronic Products, Other ICT",23574.0,{'start': 10001},US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0001060070671378,,,,,,,,
80995,pipersandler,44.9706,-93.2777,Piper Sandler,1895.0,Bank,Other Sectors,1529.0,"{'start': 1001, 'end': 5000}",US,1.0,Banks,,,,0.0001101503552348,0.0002291738283488,,,,,,,,,9.173891105912572e-05,,,,,,,,,,,,,,
81003,mcdermott-international-inc-,29.783,-95.6177,"McDermott International, Ltd",,"Service Provider, Manufacturer","Oil, Gas, Other Construction",27154.0,{'start': 10001},US,1.0,Oil and gas firms,,0.0001978239366963,,0.0017073305061408,0.003437607425232,5.4027770273920795e-05,,,,0.0021437994722955,,,,0.0033026007981285,,,0.0007286859363614,,0.0001256334017337,,0.0002662406815761,,,,,,,
